Date,US4642872919,US4642873339,US4642887453,US4642887297,US4642873255,US4642887370,US4642877397,US4642884898,US4642886950,US4642873412,US4642872752,US4642887115,US4642872265,US46435G6724
2017-02-16,0.002823936768317825,-0.0014847922368629307,-0.002453534306338323,0.000734340296334679,0.003751525292165603,0.0035222178009957084,0.0047064355145525205,-0.00038435292636651575,-0.001847288823587423,-0.008843716278407965,0.002198621803778389,0.008344329972449938,0.002111614041689469,0.002120307392940335
2017-02-17,0.00023037475059917156,-0.001975463474449546,-0.00023190359793889836,-0.0025329862971696926,0.0009690342359729431,0.009843164783378544,0.0016331005347307581,-0.0014769869270704339,-0.005682683432982061,-0.007734925558409933,0.0045783006157991135,-0.001111256772941438,0.002199963799606408,0.00036855748731046134
2017-02-21,0.006233208103459731,0.002429982341800585,0.00655745656931539,0.005296803380338444,0.003141721096850736,0.0039900610603800235,0.012547244130783897,0.00362890639012603,0.005508241042226247,0.008353808592898249,0.004218609293041187,0.010033050403718935,-0.00011168212473455785,-1.9397148728561575e-05
2017-02-22,0.0004784929743015809,0.0004700716636891755,0.0011406297370277763,-0.0031751696924637862,-0.0010033438572125686,0.00407723544539107,-0.002525815497891548,0.0014354094469437584,-0.0025173578989361456,-0.013363803003785812,0.002175855926291659,0.00041410583695888903,0.0006274471789124991,0.002310585272335297
2017-02-23,-0.00025393579538735,-0.00017825962525730432,-0.002225972525221165,-0.0006452380500800992,0.0063916508827317475,0.003553797110984247,0.004257520989261243,0.005429199888571823,-0.007196474933546582,0.004493120066492606,0.004532305180158902,0.007121231991260357,0.0016447640838719302,0.0013400921329385085
2017-02-24,-0.0004896211290653651,-0.011088956607548495,-0.0017037832457282853,-0.0034120678948135197,0.002236851958087094,0.0003906212781308316,0.004989789855533111,-0.0010988739706937478,-0.009940147619332262,-0.0116855003666132,0.0031699398750764107,0.007422423497734254,0.003667399772582902,0.003271723788120795
2017-02-27,-0.0009621162370552216,0.0008058941492965488,0.00019392729750977722,0.004778740900711398,0.0018393158356622141,-0.0037756750890970414,0.005212312608903424,-0.004354249057159643,-0.0012066848259855156,0.006037679254115691,-0.007371592317587772,-0.001858995691098153,-0.0018522845541540933,-0.0011739372035284301
2017-02-28,-0.0032507452620682553,-0.001496591726510843,-0.00487585204495955,-0.002151251604075366,-0.0013814286822162458,0.0009017767910801666,-0.003979671530505824,-0.0011047706993199125,-0.002482247331054288,-0.0036270361833000697,-0.006582603560877476,0.006176770094058259,-0.00029157677383673253,0.0005630855754719111
2017-03-01,0.01446127511458295,0.022061207725018184,0.013588327694118885,0.014080478557573661,0.008088839880347365,0.0034451675730011733,-0.003127278314839832,0.003252136558931973,0.017971386152961566,0.015381968911075683,0.00624788937413423,-0.0055360391034045,-0.006729621674250286,-0.003296900802867486
2017-03-02,-0.006828882872715436,-0.011627868463619184,-0.003178588864859888,-0.008958019601366662,-0.0008925901932134161,-0.0037765455284448635,-0.004137348133973706,-0.012697148128334779,-0.013588420862887807,-0.007156236418567774,-0.006584535965291516,0.004887655635695598,-0.0018717479016358007,0.0005599136891292211
2017-03-03,0.001712230008764637,0.008459327045562404,-0.004331286977729998,0.0029838515471833915,0.005893277847417666,-0.0005316367352710127,-0.002402218099312292,0.0025457045268035827,0.004053234327006994,0.0008765812846691645,0.0035383685160141898,0.004225025762251811,0.0007196792857466772,0.00017122571536121178
2017-03-06,-0.0010280140179648178,-0.0058445767796302395,-0.0011829878301782282,-0.0033937888484928402,-0.005131579159984301,-0.0015513683471878315,-0.004668067056472935,-0.004047041559923525,-0.008139867224708497,0.0011750858565684474,-0.0006979503062276571,-0.0027711560361796117,-0.0004854666295703858,-0.0017622996880014563
2017-03-07,0.002057991000050663,-0.002950023519701639,-0.004036557169528221,-0.0032795029586988322,-0.007483006143102711,-0.001247005775847465,-0.004310904220813705,-0.004797665906500659,-0.006500879217509414,-0.0055524085833991155,-0.004726753195792965,-0.0008699422537207235,-0.0013196243664451712,-0.0006028233577202169
2017-03-08,-0.0007625999427119945,-2.1371150091376023e-05,0.002418429422731405,-0.0009956012255578628,0.0011501606277080079,-0.0029860000603345593,-0.01535141042539867,-0.006665889422516669,-0.005955814259753334,-0.023920364085609158,-0.004806352686284265,-0.013603714104250986,-0.002434812160023614,-0.0023469525454402618
2017-03-09,-0.0007615706475444517,0.0038960180559584057,0.0022024301949694625,-0.004581118240824078,0.006611119723113124,0.001620728838122032,-0.012757825995343142,-1.9792027252663047e-05,-0.004580925370484046,0.00459985687943032,0.004588502903623004,-1.9792027252663047e-05,-0.003090416387539263,-0.0017680437755043243
2017-03-10,0.006492262658265968,0.004689409396427591,0.003143825481743745,0.007560637523628344,0.00549791202151062,0.005503950969033333,-0.0024999539618343336,0.0007194794730920329,0.0056994663333669315,0.004881227616926553,0.007281731946792602,0.006215504023595608,0.001469634495187222,-0.002066937727396523
2017-03-13,0.0019402618329387167,0.0006197525002613613,0.0034460313053563674,0.0013527152164096723,0.0007424622256186897,0.0031285714062858627,0.0015405203895717534,0.004800042822427297,0.006353123122903037,0.0005828408342207769,0.0009846877452632796,0.002110835435558567,-0.0017048269012598372,0.0008501622539651699
2017-03-14,-0.0016669798825483806,-0.003910167399347242,-0.0022330821521427957,-0.008424325224385631,-0.003783811865755271,-0.002364516512303294,-0.0009435618605868612,-0.009269167731260408,-0.007484174415566147,-0.014664585321799817,-0.006601626848912745,-0.004084204715348205,0.00034297401443561526,0.001528103782180601
2017-03-15,0.0075905040552015635,0.006625608420511853,0.005333009382921583,0.012479820950880072,0.010600970836303292,0.009838672593546427,0.01838163861352604,0.014518735443096453,0.024572701418275944,0.023486776036786727,0.015236510711746698,0.015824538090627005,0.005757665499753095,0.0040567329546725706
2017-03-16,0.005257659689156036,0.004648264025636228,0.0032175652292401047,0.0012209231650650576,-0.005667967828903331,0.0014839851675598759,-0.0016935598230390925,0.011002518608333345,0.0023319947964497434,-0.0009337855384766724,0.0033142361453315505,-0.005088048786908161,-0.0011402722619580086,-0.004482530506236815
2017-03-17,0.0004571651501015239,-0.00756979560240556,0.0006629072791541901,0.0038353343223260783,-0.0034896139099003243,0.001782243368896319,0.00420975683621494,0.0032446518243653966,0.0023252612468809275,-0.0009357910308127604,0.007464432044145486,0.0044229631273058345,0.0021082797439100354,0.0019178284239869114
2017-03-20,0.0021467586875880684,-0.002347810735203071,-0.0032208792328861646,-0.0002970792335268424,-0.0016554312935253002,0.00047427624476248376,-0.0004113131035681228,0.00105966909929478,0.002040069741967576,-0.0028411278855332567,-0.0015580068731493313,-0.004458996013351313,0.0014553105462182803,0.0005549560153084165
2017-03-21,-0.012604755245521848,-0.018934050406359537,-0.007402315555864236,-0.009819150397813226,-0.008933963440284298,-0.0002307274755847244,-0.003228203016769182,-0.006547061810295296,-0.014310427996477526,-0.005408593425528907,-0.006773135804775232,0.011627436828194337,0.0020060492450433287,-0.0011946414289891738
2017-03-22,0.007649226518244623,-0.004323938592124432,-0.0002860875995829293,0.001224818356561297,0.0012384169156034464,-0.0005310638930259293,0.0004840896329734168,0.004343920452951844,0.0023476526273642495,0.0011921166561879026,-0.0003625351766490814,0.0054180503832756965,0.0013561679359612722,0.0036629307176541115
2017-03-23,-0.00432523180094313,0.0017959540700938081,0.0010608396472340242,0.001599393064871446,6.852650120259263e-05,-0.0011333920152796217,0.00741084922501134,0.0032367388740517367,0.00014051324561248357,-0.0036885157811827884,-0.0013624190407531822,-0.0012791239190859116,0.000247838267396272,-0.00022247429036159616
2017-03-24,0.0024135366169764083,0.0016270398470932257,0.0004801628287496307,0.00047132412218453545,-0.00012624391363302845,0.001076886451322867,-0.010214755986988289,-0.00545381824019775,-0.0030771276310502804,-0.0033958668151577998,0.0006705190006472961,0.005812989253702439,-0.0008587389668266443,-0.00022251178277876704
2017-03-27,0.0025700157851762384,-0.00217797900444483,0.004786555985284879,-0.0016536603485419743,0.005132803867778479,0.002119946673343698,-0.006846460566754975,0.0006984092791182395,-0.0008781924782206296,-0.00033598875527973693,-0.000727757103000326,-2.886344815444808e-05,0.0023705459279992347,0.0014276540804141202
2017-03-28,0.006612714037967704,0.01173310550045259,0.007188676984891007,0.00823274229826021,0.0019081454329981096,0.0005314484633953676,0.0043739233743687045,-0.0007563954781718563,0.007450797534804154,0.01103025654197598,-0.00036348537658548175,0.0020446071604778293,-0.0023312532070581815,-0.0007104338826577905
2017-03-29,0.0005332444556331861,-0.0028137360022666424,0.002254956921577511,-3.0045155697155934e-05,-0.0019640940871351598,0.0005707960219516472,0.00435422305835842,0.0014245002988482192,0.0026699210947247476,0.01030116116457025,-0.0008649090728787279,-0.002927995890534718,0.002184589890902311,0.003453601060676048
2017-03-30,0.0012571429816399249,0.005389067919697288,0.0007993642519159572,0.0018315356472187183,-0.0009016598184309332,-0.0035324535339189556,0.002923230977742497,-0.005839382592052744,-0.0013759993230914036,0.0014741081063709416,-0.00420745877875639,-0.005012005454467117,-0.0018711023555634254,-0.0006082433847001134
2017-03-31,-0.0020372895181276496,-0.0054187723332687066,-0.0010646684478037294,-0.003869886713851023,-0.0032294125486517222,-0.0020378945293142436,0.004707045733786108,0.0028925833700650383,-0.0022200224721886652,-0.0030322603926167258,-0.00187520469620861,0.006229870505232826,0.0007086819148784951,-0.0004152087597411036
2017-04-03,-0.00010934634553882994,-0.0053917534317340365,-0.0035529098826486694,-0.0002776815621131634,0.0023059940282537106,0.00027303853433524594,0.0008629699064131024,0.0010636347310151173,-0.0008733153988385034,-0.0028903092312869694,0.0003073840299894215,-0.0023096015779491275,0.0016302756430059961,0.0011294377101467301
2017-04-04,-0.00019141773114128569,-0.0005818361282595719,-0.0023187684997872937,0.001462841258588199,0.0001636792376582541,0.00137801172388885,-0.0009214776768742272,0.0036072474510930874,0.004364422412496571,0.007974394126444961,-0.00036657343411794496,0.0003851886173360519,-0.0009506561515889578,-3.0438980336500165e-05
2017-04-05,-0.0022845043482322414,-0.00853060416038276,-0.005243116211362309,-0.00375807317516752,-0.004494291479123391,-0.002642454250579629,0.00022437054953994284,0.00033201118276604547,-0.0023865480345269807,-0.004225824056752647,0.0003058084978073694,0.0028777454816493186,0.0010748387206860333,0.0015121757516340928
2017-04-06,-0.0015638326046832907,0.003544320419100133,0.00374196119747805,0.0038354680570964472,6.664262141287125e-05,-0.0015417110899840214,0.006847271933986487,0.005403949842643918,0.0016560768155948757,0.007793422425040664,-0.002047639488740649,0.0022475433731363736,-0.0001228375503002921,-0.0008009521345537784
2017-04-07,-0.0011617521116497054,-0.003350492101186431,-0.0030582109577849126,-0.00027891705214677653,0.0013340834368174015,0.0027093975978942364,0.0011080809437622463,0.0014110024611049266,-0.003398576400343245,0.0005667542116611912,-0.001605043266421191,-0.003750215793727696,-0.0022387569781282535,-0.0006084736624174525
2017-04-10,-0.0022956278809107555,-0.0015294396465589388,0.002981394719527408,0.0009637203336936295,-0.003242430415026032,0.001980595047284872,0.006919270395453259,-0.0032690140073246,0.0028421531115865317,0.005042673523393715,-0.0008164525751102047,0.0007992644007046579,0.0012605975375534761,0.0013190886849805405
2017-04-11,-0.004083421015657729,-0.0005296744037921464,0.0023971972302556654,0.0012457271579604523,0.0031930841785925423,0.005076087409410457,0.005492138017589188,0.008635002538184278,0.0038460585328798924,0.0011583910664434427,-0.0006521483379563486,0.0005261830248941557,0.0028257803705631357,0.0007408619788884518
2017-04-12,-0.0029613190584931726,-0.006922962344822592,-0.002738490224998613,-0.005643394346707464,0.0003588933147773421,0.003565605370877245,-0.0022767886621035682,0.005696117927322719,-0.011947189567781957,-0.00299603803134485,0.0019458121382667226,0.006457149260806316,0.0021736201619171336,0.001123851131245024
2017-04-13,-0.0010915296008674469,-0.01123881051103337,-0.0065052409781515275,-0.006700868035912855,-0.0045056240620993115,-0.005305251685009393,-0.002031295937435673,-0.000741788927939302,-0.00869320126237283,-0.017579123085500803,-0.006604556281792906,-0.004386908707868398,0.0012528284812496349,-0.00022220503271475067
2017-04-17,0.0071221538797774375,0.013056290670271586,0.007328306573515464,0.008819512303023469,0.005149782834920513,0.008074817762053543,0.012502853703808992,0.009941464815812928,0.005795863000574331,0.004814035982661835,0.004197003928092302,0.0053794049489985785,-0.0005791437188892301,0.00016215165383570707
2017-04-18,-0.002424234417784832,-0.006740328665175377,7.430630000571092e-05,-0.0036047620238430778,-0.009558484630660558,0.0023520888393400163,0.0023217310542298364,-0.00214570100901168,-0.00825491738738382,-0.009972798997215815,-0.0015677502747605265,-0.003730703050433992,0.003998889923508164,0.0003542745983382556
2017-04-19,-0.002388909346144219,-0.0030696783145878204,-0.0007600352654142384,-0.000389279566426759,-0.00042230860045966434,-0.00814926709567021,-0.0016349859426565416,-0.008156859772690761,-0.003760507465215057,-0.0161586835501899,-0.002536078093775429,-0.00807752582782495,-0.001580038889024693,0.00027768639515857174
2017-04-20,0.011713777015027516,0.014201189067515552,0.011874655399083833,0.010140534918177346,0.0060597155560682125,0.0012689303024695509,0.000589565741703435,0.0035336588176098083,0.01014355034494896,0.004301479886209991,0.004891394441224772,-0.0029412828365463772,-0.0015816584792103239,-0.0011042148576329014
2017-04-21,0.00021332951670460787,-0.0027844407388269987,-0.0028145596545109397,-0.0003747127531181782,-0.004811290355977937,-0.0018230856192850142,-0.00398397008578677,-0.003223357646653602,0.0005415936829684664,-0.003416211999307306,-0.00695063728810108,0.003727007269168192,0.0002459793475562133,0.00016376428850795044
2017-04-24,0.013347052038266805,0.027355383762718732,0.01394011347131352,0.019515522422360654,0.013015073720625825,0.013953962746223292,-0.008716276501055775,0.0021074947471384498,0.016800199789601455,0.010168517641288677,0.007791211838540146,0.013897161234373012,-0.0014925827966010274,-0.0002541276567672446
2017-04-25,0.008081823574746405,0.007633347181124961,0.008645491077817757,0.005916295493849866,0.006167283323072148,0.0014486779230040714,0.0028504555303132673,0.00814455517302548,0.007855719675482487,0.007924639152029123,0.0006459003845040723,-0.004333906498585005,-0.0033261706472752506,-0.002879783220619214
2017-04-26,-0.0037364667286260422,-0.004073910358388999,0.004624728850774806,-0.00039109552735339115,0.0014140217405700373,-0.0063241329674635915,-0.006645160522805504,-0.005316532680413877,-0.003358152196537678,-0.004581609438172207,0.0016565146940006326,-0.005588244418644028,0.0012572708221121331,0.00016353227686027871
2017-04-27,0.00630594223440295,-0.0019769991288045574,0.0027920567771571037,-0.00026899413132575045,0.0054488751049908135,-0.00042360339337843556,0.001103256031449673,0.0017441116645582344,-0.00754271145013341,-0.010393535048549674,-0.008274063079679816,0.003699026684521156,0.0008900865982395256,0.003441863714073179
2017-04-28,0.004772099841817923,-0.004421424406372387,-0.0035416551567741816,-0.0031647159900679567,0.0016931259549508582,7.212654854882317e-05,-0.00931520745284542,-0.005332871224996483,0.0004779024014265332,0.0008973212613723192,-0.004608600266503116,-0.004267817248781669,0.001715267122373021,-0.00021897921092506323
2017-05-01,0.008429498513454314,0.0053683023921571316,0.002996780269161725,0.0020316123990802293,0.00045046372045165484,-0.0017096672978966776,0.006054838913271521,0.0024628324556348336,0.0016553039116360413,-0.0021810080607818083,0.0001422702400006859,-0.0019819867758381626,-0.004786224381522652,-0.0036768351962426227
2017-05-02,0.004086437364558382,0.00013413215827662306,-0.00012894168717103582,0.005770733141901241,0.0060737425841290715,0.00016988419684427214,-0.0025470439545801637,0.009549395023214613,-0.00019636738580564028,-0.0018791789063578035,0.00048457039581895067,0.004330185575846857,0.0013510945900179205,0.0013213184227347519
2017-05-03,-0.0014206518963102432,0.003385215563388444,-0.002842368271305573,-0.0026715060907970267,-0.0018294699682454008,-0.0018136924020463185,-0.012022298620480987,-0.0035425668915838315,-0.01027235631129464,0.0008982070092002914,-0.005308250202970655,-0.003128677459313778,-0.0010391500021588174,-2.886344815444808e-05
2017-05-04,0.0008236473545804035,0.004184497461553693,0.0022441937979098547,0.0031033228414130143,0.006522764768100542,0.009110694791034213,-0.004372568164947688,-0.0014385126839049356,-0.0020640442301739226,-0.012995040561051052,0.0013214683956010997,0.009142737155286573,-0.0008555094834817867,0.000549625302649126
2017-05-05,0.00476845866892095,0.005296222712335208,0.003919021786357613,0.007896045094320403,0.0017640392469786548,0.004795233932482601,0.00959718122514941,0.0049154273764968615,0.01306270999876502,0.01936510565892613,0.01367322562865625,0.006495842846545363,0.00015595105145393973,-0.0007978983890855051
2017-05-08,0.0025427412022918094,-0.005966915125252936,0.0011918687708645237,-0.003483300613133622,-0.006431273767333323,0.00036298608162610435,-0.005748960054230534,-0.00038023379249740863,-0.01127236067923354,0.003960090218614543,0.0003085753910558875,-0.002477843039991101,-0.001960786171245621,-0.0013770914912977217
2017-05-09,0.004855009954461531,-0.0039039748581315425,0.0023712227064054403,-0.0014636346308282144,0.0007288208819677955,-0.0006168014554186474,-0.0053987281132138465,0.0010252241569592702,-0.001556752297964037,-0.005530479883501194,-0.004245820047734772,-0.006166736931348615,6.291700433980196e-05,-0.0009935775439049443
2017-05-10,0.0013475454916456187,0.004347937517602318,-0.0025225875218003457,-0.0037388726712491716,-0.0004068274604820399,0.0008596376615732648,0.005370382135185592,-0.0007303226393731155,0.004901382311284452,0.011035231251085076,0.0028513283456759186,0.005118075230929886,0.00024842224749055397,-0.0006072260275123975
2017-05-11,-0.00037032572906614547,-0.0042224716621009906,-0.004028093516480591,-0.0017089789427475743,-0.0005952364357131312,6.61067868485965e-05,-0.005396363879972665,-0.0003782635007154589,-0.002225810612394019,-0.0024585040986216944,-0.0059380568111604415,-0.003917943740030072,-0.00011903357837572681,0.0008423361269962459
2017-05-12,0.003217358811087312,-0.0014857219062007765,-0.001132037719521195,0.00021341555964293768,0.004427266778018302,0.002223102047183678,-0.002726516084459507,0.001378688102744663,-0.000874888581039901,0.00027740496813066784,0.008807235303304628,0.005934883759945775,0.003658669213027377,0.002578135847331575
2017-05-15,0.006591637274773632,0.009383664951715831,0.0019819951884834097,0.0024594051742372613,0.005066437552034175,0.003096441757431956,0.0035798490147918027,0.0048851414658503955,0.0077756835487916565,0.008499921200033178,0.00047635716484650814,0.004876102830202456,-0.0003961054606407277,-0.0013763129187992496
2017-05-16,0.004582960831625238,0.0020615626866009595,-0.0010318810671777756,0.0038386977275226553,0.0014735958721026066,0.007078920270357836,-0.005678912513842116,-2.8469467739711263e-05,0.007210587771317556,-0.0003304930255773053,0.007041047448604454,-0.0006385975946463507,0.0012573497828114455,-0.0002212219735223675
2017-05-17,-0.024259036101797915,-0.02537741860940501,-0.013889457816474104,-0.01735292338258798,-0.011745754807072295,-0.0019619574801140738,0.005266635788620855,-0.004918445017861983,-0.01590679137982387,-0.009696143183751782,-0.010558303998911334,0.002413532974262722,0.005108202702504228,0.004212903194685591
2017-05-18,0.003981316238742982,-0.0010165177691421334,0.006693483261969835,0.002161184002873684,0.0043342210628953826,-0.003612745664349659,0.002668978278464129,-2.886344815444808e-05,-0.002066906926415424,-0.004299760336500924,0.0028427581734671303,0.0011891633484351072,-0.0005764086206312413,-0.0015608273567742081
